section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,263,1765440847836127657,1765440848031253657,195,919.242,658.852,7.719184125589744,-4.805918437808871
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,264,1765440848081378657,1765440848291503657,210,907.817,561.382,6.967210706913898,1.4701032368165678
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,265,1765440848416628657,1765440848641879657,225,1002.437,475.928,13.114004370650473,6.919028410279825
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,266,1765440848666879657,1765440848832004657,165,954.009,505.867,9.964585170862977,5.029203528575679
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,267,1765440848882132657,1765440849137391657,255,843.026,614.834,2.785958304260399,-1.978515979910511
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,268,1765440849167380657,1765440849622756657,455,925.146,625.794,8.08853961508016,-2.677131690928537
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,269,1765440849777889657,1765440849983132657,205,770.769,500.856,-1.8874904785671938,5.383511503860214
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,270,1765440850013131657,1765440850183257657,170,798.849,449.37,-0.06953722133376672,8.705920669853878
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,271,1765440850223382657,1765440850328385657,105,735.983,436.936,-4.163920395171667,9.497907614862415
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,272,1765440850508645657,1765440851334384657,826,579.098,478.384,-14.301846318509039,6.752164038641838
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,273,1765440851414509657,1765440851594634657,180,355.418,554.74,-28.60100270058884,1.8120890220994024
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,274,1765440851624635657,1765440851834897657,210,634.76,463.547,-10.718031832802145,7.739097372291184
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,275,1765440851874893657,1765440852450386657,575,615.483,460.523,-11.969801617530347,7.919466576432399
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,276,1765440852615636657,1765440852810765657,195,1018.942,565.426,14.118624440102503,1.1974952720270735
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,277,1765440852845763657,1765440853031012657,185,941.488,512.045,9.15330466346404,4.637185014735681
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,278,1765440853126013657,1765440853236138657,110,484.544,481.018,-20.394549427682218,6.503675054149814
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,279,1765440853271138657,1765440853671513657,400,495.879,498.59,-19.639439564742005,5.405519308912631
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,280,1765440853751641657,1765440854046889657,295,693.462,498.221,-6.893193508365989,5.538932557689336
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,281,1765440854122027657,1765440854287140657,165,903.165,573.928,6.6662074290912345,0.6619887460735717
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,282,1765440854362265657,1765440854562390657,200,968.757,610.088,10.894284697608223,-1.6612212464825475
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,283,1765440855072891657,1765440855158016657,85,169.187,550.084,-40.679490683144984,2.0058058707503323
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,284,1765440855573392657,1765440855748517657,175,965.881,453.462,10.774903041353511,8.381515462848323
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,285,1765440855818518657,1765440856073771657,255,1025.87,575.085,14.56208177195681,0.5803585472674518
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,286,1765440856168893657,1765440856294018657,125,490.182,448.764,-20.091599138460293,8.542070799483888
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,287,1765440856334019657,1765440856549278657,215,416.239,450.88,-24.86099926384842,8.308905115964983
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,288,1765440856664394657,1765440856789523657,125,842.722,540.204,2.7671524953040567,2.84179141321789
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,289,1765440856839530657,1765440857129770657,290,942.79,591.865,9.219992932670568,-0.4930037976423893
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,290,1765440857194895657,1765440857375021657,180,703.039,491.429,-6.276376436047316,5.979061456216027
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,291,1765440857430146657,1765440857570271657,140,588.174,422.252,-13.796061738486406,10.33806156525488
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,292,1765440857610271657,1765440857795396657,185,584.671,395.169,-14.076269413868147,12.058298614790687
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,293,1765440857940522657,1765440858145772657,205,883.263,636.948,5.388059822008319,-3.4023396983336203
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,294,1765440858215772657,1765440858396023657,180,695.447,440.25,-6.799734788042498,9.268815716574089
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,295,1765440858436023657,1765440859597150657,1161,779.472,444.552,-1.3306061279180015,9.01567508560871
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,296,1765440859687150657,1765440859807276657,120,1129.9,430.872,21.417128335706245,9.632754706638321
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,297,1765440859842401657,1765440860132651657,290,1087.227,426.878,18.670114702093084,9.94602526377233
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,298,1765440860302777657,1765440860628027657,325,779.136,439.261,-1.3533107704123275,9.356586029960624
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,299,1765440860663166657,1765440860903278657,240,851.768,498.714,3.358185224302022,5.51865036248379
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,300,1765440860928403657,1765440861303654657,375,895.599,510.13,6.1903802225900355,4.773891335933455
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,301,1765440861338779657,1765440861859280657,521,858.133,493.388,3.7715676188326186,5.861047720785492
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,302,1765440861899280657,1765440862059405657,160,940.518,527.79,9.08384416696672,3.6258882269571973
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,303,1765440862124531657,1765440862965282657,841,847.473,463.892,3.0882472214149637,7.764698176801859
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,304,1765440863010296657,1765440863175408657,165,895.514,556.446,6.174205307495934,1.7892868797839088
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,305,1765440863255533657,1765440863535783657,280,794.962,469.99,-0.3215282335706146,7.376307047816881
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,306,1765440863550784657,1765440864616786657,1066,859.55,508.891,3.859680832075529,4.860945371190704
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,307,1765440864646786657,1765440865012162657,365,926.956,475.896,8.235358368419297,6.965414780594014
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,308,1765440865042162657,1765440865983046657,941,906.31,508.482,6.883208350621541,4.87725290624682
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,309,1765440866038164657,1765440866318415657,280,853.228,513.555,3.449792246492269,4.560921811192991
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,310,1765440866358417657,1765440866543665657,185,897.606,509.602,6.320283470350757,4.807353043808233
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,311,1765440866593665657,1765440866903916657,310,1013.582,463.956,13.847516985391186,7.674255166759471
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,312,1765440866954041657,1765440867174166657,220,827.107,517.471,1.759559066908926,4.310716734762436
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,313,1765440867209291657,1765440867599667657,390,957.429,536.173,10.170734345252663,3.08308565834829
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,314,1765440867634667657,1765440867779793657,145,905.895,541.182,6.846527007705353,2.771558259508933
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,315,1765440867884918657,1765440868080044657,195,801.059,488.126,0.07425522710231752,6.206181081267227
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,316,1765440868115044657,1765440870477299657,2362,816.474,491.603,1.0732173508468037,5.981245506941228
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,317,1765440870512299657,1765440870727550657,215,904.047,598.226,6.723445079431489,-0.9038552096852264
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,318,1765440870767550657,1765440871062800657,295,816.484,512.83,1.0725708440575672,4.610966022401724
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,319,1765440871097933657,1765440871418176657,320,778.713,483.395,-1.374743811302038,6.510867315529072
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,320,1765440871488301657,1765440871688438657,200,884.227,593.534,5.444613786637468,-0.6019736519815513
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,321,1765440871713427657,1765440872043802657,330,904.156,614.129,6.732324976056857,-1.9286566680994777
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,322,1765440872068803657,1765440872309053657,240,869.297,637.82,4.485911240996738,-3.4604635343378933
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,323,1765440872484178657,1765440872694429657,210,839.085,420.547,2.55530509303432,10.558311514814307
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,324,1765440872719429657,1765440872939555657,220,884.746,456.927,5.510759500149869,8.202806456769203
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,325,1765440873014680657,1765440873375069657,360,648.046,468.1,-9.853147282407848,7.455225481533542
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,326,1765440873580181657,1765440873735306657,155,894.114,470.595,6.111247299605079,7.319792661662337
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,327,1765440873755431657,1765440874846434657,1091,884.916,464.708,5.517820142726405,7.701936577132334
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,328,1765440874891434657,1765440875116685657,225,698.741,473.024,-6.56414125901721,7.162430062236614
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,329,1765440875161685657,1765440875296810657,135,878.224,499.262,5.07038695398425,5.478234756521334
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,330,1765440875326827657,1765440875942446657,616,866.291,474.243,4.305957771034651,7.093384066541187
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,331,1765440876112563657,1765440876427813657,315,868.534,476.325,4.450642075914646,6.958676342615209
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,332,1765440876618064657,1765440876983439657,365,863.226,477.537,4.1060900606207325,6.881867381611546
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,333,1765440877038439657,1765440877413815657,375,864.722,631.634,4.189273328858357,-3.061779175265241
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,334,1765440877473815657,1765440878054442657,581,854.797,436.837,3.5733662894116938,9.505694018731624
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,335,1765440878104444657,1765440878865194657,761,713.195,446.296,-5.641447843757343,8.887708446923353
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,336,1765440878920194657,1765440880882074657,1962,858.682,475.29,3.812214387599918,7.027734816942573
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,337,1765440880927076657,1765440881117324657,190,1011.793,548.865,13.663914557642233,2.256345803592394
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,338,1765440881147324657,1765440881272453657,125,1013.392,631.241,13.7726435153816,-3.005616752076272
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,339,1765440881367450657,1765440881657826657,290,801.038,455.151,0.07287250294103877,8.333237971560111
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,340,1765440881682826657,1765440882128202657,445,834.012,452.851,2.2165680222057613,8.478660867067921
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,341,1765440882273327657,1765440883649580657,1376,850.317,427.644,3.285168664446398,10.09875353947117
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,342,1765440883684706657,1765440884560458657,876,771.412,465.156,-1.8511108752591192,7.686705465696414
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,343,1765440884600583657,1765440885075959657,475,883.724,465.909,5.439942502762624,7.625056650039515
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,344,1765440885136084657,1765440885496342657,360,849.575,622.273,3.20961494485274,-2.4586070073903628
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,345,1765440885541460657,1765440886096973657,556,861.604,478.464,4.000639412155524,6.82249509911027
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,346,1765440886106967657,1765440886917714657,811,855.574,481.233,3.6089548319991778,6.645253747236694
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,347,1765440886947714657,1765440887388090657,440,919.003,515.297,7.700429785798166,4.435143008116963
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,348,1765440887403090657,1765440887698466657,295,943.705,534.099,9.287055151035004,3.2197037685976153
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,349,1765440887723466657,1765440888073842657,350,915.586,543.432,7.471244012083005,2.625133198596525
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,350,1765440888123842657,1765440888809469657,686,885.618,526.425,5.5408034963340755,3.7258640305401225
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,351,1765440889014602657,1765440889129719657,115,757.54,470.722,-2.750569098498221,7.326005202936901
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,352,1765440889184845657,1765440889620221657,435,648.427,455.897,-9.839795219177992,8.23798993552316
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,353,1765440889770346657,1765440890025597657,255,921.107,452.177,7.873637289927926,8.491828451834314
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,354,1765440890050597657,1765440892297728657,2247,871.431,434.146,4.657336283076698,9.673556183102662
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,355,1765440892487853657,1765440893113480657,626,876.072,468.172,4.942586696269939,7.481789644207044
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,356,1765440893153493657,1765440893543856657,390,844.146,551.427,2.8583011789888184,2.116945726807025
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,357,1765440893598981657,1765440894174483657,576,857.93,438.291,3.7767012186070446,9.411231352828416
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,358,1765440894229483657,1765440894514859657,285,862.996,652.96,4.081636042767691,-4.438255653280918
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,359,1765440894764984657,1765440895655862657,891,845.044,445.74,2.9357149969236893,8.93476332150433
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,360,1765440895730987657,1765440896036238657,305,592.832,454.197,-13.444355872144591,8.305788540724235
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,361,1765440896211363657,1765440896776990657,566,887.305,459.842,5.675335277299578,8.014251334912815
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,362,1765440896831990657,1765440897337491657,506,901.289,604.543,6.54611156244021,-1.3111277357920499
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,363,1765440897382503657,1765440897662742657,280,876.016,460.135,4.942507460995193,7.999306519596178
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,364,1765440897682743657,1765440899119121657,1436,862.218,440.116,4.054963759495983,9.292433872825484
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,365,1765440899169121657,1765440899429372657,260,904.768,608.152,6.770942489254532,-1.5434651913197197
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,366,1765440899749750657,1765440899894877657,145,388.705,668.718,-26.53266146722996,-5.251735250866398
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,367,1765440900220124657,1765440900505375657,285,934.698,496.352,8.723211078264828,5.647834264454435
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,368,1765440900530500657,1765440901025877657,495,815.115,512.531,0.9839466511870022,4.630379452267893
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,369,1765440901071004657,1765440901366253657,295,940.545,488.086,9.10614608442632,6.1762787352614845
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,370,1765440901416253657,1765440901516378657,100,717.616,464.831,-5.34404636968347,7.696276419403702
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,371,1765440901621503657,1765440902091879657,470,1075.775,443.108,17.8960272607351,8.935333983723092
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,372,1765440902172005657,1765440902417255657,245,694.444,519.021,-6.821467107135771,4.199824405428407
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,373,1765440902442256657,1765440902612381657,170,742.763,505.573,-3.6999599856137086,5.075938852340739
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,374,1765440902647381657,1765440902912632657,265,823.295,528.611,1.5122147563033435,3.5916298648424823
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,375,1765440902942770657,1765440903238008657,295,803.487,565.184,0.23117095369012916,1.2292121559322666
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,376,1765440903268008657,1765440903648384657,380,841.84,601.02,2.708613553706488,-1.08627739097188
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,377,1765440903738509657,1765440904228888657,490,1140.374,448.516,22.0493674996324,8.511275051012365
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,378,1765440904314011657,1765440904574262657,260,726.383,562.68,-4.7498091491255785,1.389083935673937
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,379,1765440904609262657,1765440904864512657,255,757.007,522.336,-2.775316147629576,3.9957768056964915
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,380,1765440904969638657,1765440905259892657,290,1212.76,478.292,26.635252506152277,6.560327718019819
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,381,1765440905460014657,1765440905630264657,170,709.847,499.611,-5.832297551889713,5.453871497485894
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,382,1765440905660265657,1765440906105641657,445,875.523,508.521,4.8928889108289,4.881945191523253
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,383,1765440906150766657,1765440906325895657,175,846.031,591.696,2.9790016900467946,-0.48391705586710504
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,384,1765440906370892657,1765440906816276657,445,932.116,505.726,8.55146497037567,5.046439118277444
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,385,1765440906876395657,1765440907271775657,395,850.082,697.588,3.2563003796969348,-7.319680675397386
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,386,1765440907301769657,1765440907532034657,230,844.678,693.235,2.904598435915411,-7.03984602925928
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,387,1765440907707146657,1765440909623903657,1917,890.603,483.21,5.877706954484896,6.508919856321006
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,388,1765440909699026657,1765440910079402657,380,1138.412,480.384,21.858653007335484,6.515476009350769
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,389,1765440910109402657,1765440910664904657,556,1110.979,435.77,20.183931372019508,9.3525107869518
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,390,1765440910750029657,1765440910975280657,225,772.76,521.466,-1.756435810177763,4.0530169283331325
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,391,1765440910995280657,1765440911545782657,551,828.876,514.74,1.8742578104945145,4.48695761103822
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,392,1765440911605791657,1765440911765907657,160,636.37,478.166,-10.600211558362249,6.803244805895433
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,393,1765440911786037657,1765440912186409657,400,662.379,489.844,-8.90879179560201,6.06654090964355
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,394,1765440912286409657,1765440912396534657,110,867.847,502.193,4.398039672110846,5.2914362865228695
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,395,1765440912596785657,1765440913817913657,1221,879.635,489.729,5.16494338534439,6.092183399998754
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,396,1765440913867914657,1765440913988039657,120,1015.386,458.639,13.97095320304913,8.0116219962128
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,397,1765440914038039657,1765440914288290657,250,788.417,456.328,-0.7474507769708942,8.257184484938389
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,398,1765440914308290657,1765440914473540657,165,799.808,446.861,-0.007164969287366161,8.867668839655824
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,399,1765440914493551657,1765440914778388657,285,831.721,437.918,2.0707841136501566,9.44121444760025
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,400,1765440914818388657,1765440915429014657,611,873.798,488.36,4.787445817322002,6.181863053682722
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,401,1765440915469022657,1765440915674264657,205,961.646,527.319,10.445955472197065,3.6500315765404165
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,402,1765440915709264657,1765440915924529657,215,920.672,519.523,7.80652923588066,4.162762832847887
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,403,1765440915959514657,1765440916274764657,315,879.671,523.876,5.1571742468986415,3.891190774625503
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,404,1765440916289764657,1765440916460014657,170,900.996,540.595,6.530513537150007,2.810101785103596
dd8e5674-484b-4529-8035-cb158eb757b5,15500a9f-da4b-4f40-ac69-6c13e96965ca,405,1765440916520015657,1765440916895390657,375,853.404,674.559,3.465754817227437,-5.833483534839887
